year,dist_name,dist_code,enrollment,size,attendance_rate,reduced_share,free_share,lunch_share,homeless_share,graduation_rate,act_composite,act_writing,local_revenue,all_revenue,tcec,tec,tdc,rev_cost_ratio
2020,Saint Francis,5026,1045,Medium,0.92121,NA,NA,NA,0.02584,0.95644,16.59,5.6,10166,18100,13244,15224,16145,1.12109
2020,Central/Westosha UHS,5054,1131,Medium,0.92729,NA,NA,NA,0.01061,0.94172,19.94,6.29,8526,14588,12388,13680,14051,1.03822
2020,Salem,5068,945,Small,0.96287,NA,NA,NA,0.01164,NA,NA,NA,7043,16354,12845,13934,14432,1.13318
2020,Sauk Prairie,5100,2720,Medium,0.93152,NA,NA,NA,0.02904,0.96229,19.58,6.27,8864,16333,12391,15045,15843,1.03093
2020,Seneca Area,5124,232,Small,0.96859,NA,NA,NA,0.01724,0.95506,18.67,6.58,7515,19232,15099,16268,17377,1.10675
2020,Sevastopol,5130,592,Small,0.94754,NA,NA,NA,0.02534,0.96842,19.91,6.64,19409,23112,16969,21750,22277,1.03748
2020,Seymour Community,5138,2014,Medium,0.95455,NA,NA,NA,0.01539,0.93529,18.14,5.42,4342,15208,12433,14540,15128,1.00529
2020,Sharon J11,5258,219,Small,0.97548,NA,NA,NA,0.03196,NA,NA,NA,6875,21693,13675,17479,19080,1.13695
2020,Shawano,5264,2335,Medium,0.92532,NA,NA,NA,0.03597,0.94293,17.68,6.15,6357,16598,12614,15567,16244,1.02179
2020,Sheboygan Area,5271,9663,Large,0.92731,NA,NA,NA,0.01666,0.89604,17.65,5.89,4035,14839,12381,13246,13831,1.07288
2020,Sheboygan Falls,5278,1582,Medium,0.96177,NA,NA,NA,0.00822,0.9776,18.59,5.92,6316,14899,11365,13520,14273,1.04386
2020,Shell Lake,5306,584,Small,0.94243,NA,NA,NA,0.00856,0.97927,17.23,5.95,8907,19055,14442,17611,18579,1.02562
2020,Shiocton,5348,719,Small,0.96241,NA,NA,NA,0.0153,0.97585,18.26,5.84,5863,15738,13230,14112,15172,1.03731
2020,Shorewood,5355,1891,Medium,0.96483,NA,NA,NA,0.00106,0.98063,22.88,6.88,13820,19442,15493,17635,18831,1.03245
2020,Shullsburg,5362,326,Small,0.94592,NA,NA,NA,0.00307,1,18.82,6.24,4643,16207,13140,14446,15030,1.07831
2020,Silver Lake J1,5369,469,Small,0.96407,0.05936,0.3516,0.41096,0.03412,NA,NA,NA,5818,14320,12140,13763,14292,1.00196
2020,Siren,5376,420,Small,0.91453,NA,NA,NA,0.02143,0.95139,15.81,5.22,12843,20042,15950,18345,19213,1.04315
2020,Slinger,5390,3301,Medium,0.9595,NA,NA,NA,0.00182,0.99421,21.23,7.23,6627,13683,10496,12449,12886,1.06185
2020,Solon Springs,5397,290,Small,0.93057,NA,NA,NA,0.14138,0.94937,22,6.5,8506,16184,13603,15005,15801,1.02424
2020,Somerset,5432,1466,Medium,0.95922,NA,NA,NA,0.01432,0.95796,19.05,6.46,6603,15344,12673,14749,15347,0.9998
2020,South Milwaukee,5439,2819,Medium,0.91782,NA,NA,NA,0.01277,0.91652,18.02,6.08,5249,16382,13927,15470,16202,1.01111
2020,Southern Door County,5457,1012,Medium,0.95525,NA,NA,NA,0.00593,0.97097,18.82,6.41,10487,15486,13671,15207,15893,0.97439
2020,Sparta Area,5460,2908,Medium,0.95951,NA,NA,NA,0.01066,0.97789,17.55,5.62,4850,15343,12032,14312,14829,1.03466
2020,Spencer,5467,617,Small,0.94761,NA,NA,NA,0.00648,0.9607,18.35,6.56,5837,17242,12668,14001,14765,1.16776
2020,Spooner Area,5474,1021,Medium,0.95328,NA,NA,NA,0.01763,0.92918,18.94,6.59,14659,18874,13769,17778,18349,1.02861
2020,River Valley,5523,1124,Medium,0.94959,NA,NA,NA,0.01246,0.96635,20.42,6.17,8482,16148,13644,14888,15339,1.05274
2020,Spring Valley,5586,702,Small,0.94571,NA,NA,NA,0.00285,0.96985,18.26,6.03,6689,16849,11500,14339,15082,1.11716
2020,Stanley-Boyd Area,5593,1092,Medium,0.96627,NA,NA,NA,NA,0.96167,17.08,5.64,3588,14782,10773,12014,12721,1.16202
2020,Stevens Point Area Public,5607,6938,Large,0.96366,NA,NA,NA,0.01744,0.94737,18.7,5.85,6249,15084,12259,13828,14313,1.05387
2020,Stockbridge,5614,186,Small,0.96969,NA,NA,NA,NA,0.98462,15.88,5.5,9434,15066,12583,13979,14371,1.04836
2020,Stoughton Area,5621,2783,Medium,0.95254,NA,NA,NA,0.01437,0.98534,19.72,6.58,9399,16251,13254,14916,15291,1.06278
2020,Stratford,5628,833,Small,0.96856,NA,NA,NA,NA,0.98382,20.03,6.82,5147,15110,11417,13763,14104,1.07133
2020,Sturgeon Bay,5642,1083,Medium,0.94987,NA,NA,NA,0.00462,0.94709,19.43,6.38,10600,17810,14777,16476,17233,1.03348
2020,Sun Prairie Area,5656,8366,Large,0.92583,NA,NA,NA,0.02164,0.95179,20.74,7.61,8704,17029,12275,16198,16496,1.03231
2020,Superior,5663,4321,Medium,0.92716,NA,NA,NA,0.02453,0.87781,18.72,6.73,5540,16302,12521,15299,15860,1.02787
2020,Suring Public,5670,365,Small,0.96169,NA,NA,NA,0.01096,0.92661,16.92,6.27,13893,18948,16968,18153,18645,1.01625
2020,Thorp,5726,572,Small,0.94797,NA,NA,NA,NA,0.97312,17.47,6.07,4412,16790,13877,15556,16514,1.01671
2020,Three Lakes,5733,531,Small,0.96596,NA,NA,NA,NA,0.95714,19.91,5.91,19455,23649,18628,20556,21460,1.102
2020,Tigerton,5740,259,Small,0.93669,NA,NA,NA,NA,0.98413,18.23,5.69,9952,20800,15385,17407,19652,1.05842
2020,Tomah Area,5747,3041,Medium,0.95036,NA,NA,NA,0.01447,0.89543,17.57,5.85,4572,14030,11165,12524,12977,1.08114
2020,Tomahawk,5754,1145,Medium,0.96986000000000006,NA,NA,NA,0.04367,0.95722,18,5.98,13837,18114,14468,16113,16945,1.06899
2020,Flambeau,5757,504,Small,0.94963,NA,NA,NA,NA,0.95122,16.77,5.11,6156,18260,13696,14441,15307,1.19292
2020,Trevor-Wilmot Consolidated,5780,510,Small,0.96635,NA,NA,NA,0.05294,NA,NA,NA,8591,19867,14364,18042,18418,1.07867
2020,Turtle Lake,5810,472,Small,0.92757,NA,NA,NA,0.06356,0.95,18.23,6.13,10878,16397,12932,13903,14770,1.11016
2020,Twin Lakes #4,5817,270,Small,0.94357,NA,NA,NA,0.04074,NA,NA,NA,12581,18377,14019,16576,16878,1.08881
2020,Two Rivers Public,5824,1741,Medium,0.92481,NA,NA,NA,0.02527,0.93187,17.66,6.03,3655,14797,12038,13395,13884,1.06576
2020,Union Grove UHS,5852,993,Small,0.95361,NA,NA,NA,0.00101,0.98986,19.51,5.91,8908,16919,13942,15833,16379,1.03297
2020,Union Grove J1,5859,828,Small,0.93649,0.04589,0.24517,0.29106,0.00121,NA,NA,NA,6965,17854,13802,16880,17410,1.0255
2020,Valders Area,5866,969,Small,0.96069,NA,NA,NA,0.01032,0.95665,19.9,7.68,6676,15229,12585,14344,14910,1.0214
2020,Verona Area,5901,5636,Medium,0.92762,NA,NA,NA,0.012070000000000001,0.95385,19.16,6.36,11901,17451,12771,16798,17252,1.01153
2020,Kickapoo Area,5960,496,Small,0.96485,NA,NA,NA,0.01613,0.97546,18.31,5.38,5507,18690,14273,16407,17148,1.08992
2020,Viroqua Area,5985,1057,Medium,0.95904,NA,NA,NA,0.02081,0.96793,18.03,6.03,5847,17128,13579,14953,15709,1.09033
2020,Wabeno Area,5992,353,Small,0.95426,NA,NA,NA,0.00567,0.92727,18.44,6.96,16663,23426,17740,18510,19966,1.17329
2020,Big Foot UHS,6013,468,Small,0.94855,NA,NA,NA,0.00214,0.96753,18.48,6.12,18366,21146,14391,18031,19773,1.06944
2020,Walworth J1,6022,435,Small,0.94666,NA,NA,NA,0.02989,NA,NA,NA,7231,15780,13172,14919,15472,1.01991
2020,Washburn,6027,582,Small,0.90949,NA,NA,NA,0.01546,0.96429,19.4,6.28,6630,17668,14354,16273,17514,1.00879
2020,Washington,6069,48,Small,0.95456,NA,NA,NA,NA,1,NA,NA,27571,31873,25835,27497,27497,1.15914
2020,Waterford UHS,6083,1028,Medium,0.88291,NA,NA,NA,0.00292,0.96501,20.23,5.78,9641,17598,14832,19452,19915,0.88366
2020,Washington-Caldwell,6104,173,Small,0.96716,NA,NA,NA,NA,NA,NA,NA,8962,15112,14289,14974,15342,0.98501
2020,Waterford Graded J1,6113,1443,Medium,0.94903,NA,NA,NA,0.00485,NA,NA,NA,8672,16808,14161,17612,18068,0.93026
2020,Waterloo,6118,768,Small,0.94848,NA,NA,NA,0.02865,0.97189,18.44,6.66,6304,15379,11887,14141,14699,1.04626
2020,Watertown Unified,6125,3296,Medium,0.94002,NA,NA,NA,0.0182,0.96426,17.94,5.91,6017,15345,12326,13065,13629,1.12591
2020,Waukesha,6174,12344,Large,0.95615000000000006,NA,NA,NA,0.0115,0.90657,19,6.21,7697,14675,11821,13601,14094,1.04122
2020,Waunakee Community,6181,4304,Medium,0.96568,NA,NA,NA,0.00441,0.9814,22.17,6.52,9018,15674,12179,14995,15346,1.0213699999999999
2020,Waupaca,6195,2034,Medium,0.94882,NA,NA,NA,0.03147,0.9477,19.84,6.05,6122,14306,12429,13114,13511,1.05884
2020,Waupun,6216,1924,Medium,0.95226,NA,NA,NA,0.01091,0.9528,17.95,5.78,4827,13985,11037,13055,13458,1.03916
2020,Wausau,6223,7786,Large,0.94443,NA,NA,NA,0.01708,0.9344,18.92,6.09,6279,16285,13011,15551,16032,1.01578
2020,Wausaukee,6230,372,Small,0.94019,NA,NA,NA,0.01613,0.94631,17.45,5.42,12089,16850,13887,14839,15853,1.06289
2020,Wautoma Area,6237,1313,Medium,0.95178,NA,NA,NA,0.01599,0.92839,17.69,5.85,6628,15651,13404,14360,15084,1.03759
2020,Wauwatosa,6244,6917,Large,0.92394,NA,NA,NA,0.00463,0.92633,20.74,7.33,10193,16218,12681,17661,18232,0.88953
2020,Wauzeka-Steuben,6251,237,Small,0.96423,NA,NA,NA,0.01688,0.99029,18.61,6,6092,21746,16194,17876,18922,1.14924
2020,Webster,6293,633,Small,0.91644,NA,NA,NA,0.02844,0.89894,18.07,6.89,14018,18615,14172,17368,18273,1.01872
2020,West Allis-West Milwaukee,6300,7418,Large,0.89423,NA,NA,NA,0.01982,0.90517,16.59,5.66,5587,15227,12608,13600,14333,1.06237
2020,West Bend,6307,5948,Medium,0.93938,NA,NA,NA,0.00656,0.94576,19.56,6.23,7598,14849,12114,13321,13745,1.08032
2020,Westby Area,6321,1044,Medium,0.95822,NA,NA,NA,0.00575,0.97353,18.01,6.51,5786,16730,12213,15729,16242,1.03005
2020,West De Pere,6328,3587,Medium,0.9593,NA,NA,NA,0.01979,0.97219,20.87,6.74,6342,14666,10853,14108,14519,1.01012
2020,Westfield,6335,1015,Medium,0.94022,NA,NA,NA,0.00887,0.91166,19.47,6.91,7424,14129,12135,12653,13145,1.07486
2020,Weston,6354,286,Small,0.95105,NA,NA,NA,0.05944,0.91358,15.7,6.29,5845,16921,14763,15808,16590,1.01995
2020,West Salem,6370,1782,Medium,0.97299,NA,NA,NA,0.0101,0.97137,20.04,6.44,6297,15465,12177,14085,14663,1.0547
2020,Weyauwega-Fremont,6384,797,Small,0.95869,NA,NA,NA,0.04768,0.97656,18.2,5.76,9444,16833,11117,14018,14689,1.14596
2020,Wheatland J1,6412,573,Small,0.9622,NA,NA,NA,0.02269,NA,NA,NA,9364,18003,13383,15531,16195,1.11164
2020,Whitefish Bay,6419,2864,Medium,0.97219,NA,NA,NA,NA,0.96339,22.66,7.32,8567,14584,12225,12666,13194,1.10535
2020,Whitehall,6426,748,Small,0.94177,NA,NA,NA,0.01471,0.98598,17.83,5.81,4678,16615,12689,14909,15684,1.05936
2020,White Lake,6440,158,Small,0.88459,NA,NA,NA,0.03797,0.92,17,5.78,17723,23183,17325,19427,20417,1.13548
2020,Whitewater Unified,6461,1843,Medium,0.92762,NA,NA,NA,0.04069,0.94608,18.22,5.87,8766,17266,13838,15663,16210,1.06514
2020,Whitnall,6470,2406,Medium,0.95073,NA,NA,NA,8.3e-4,0.97119,18.57,5.98,8113,14772,12174,13698,14167,1.0427
2020,Wild Rose,6475,542,Small,0.95773,NA,NA,NA,NA,0.98758,19.68,7.07,10939,15752,13056,15229,15917,0.98963
2020,Williams Bay,6482,693,Small,0.95372,0,1,1,NA,0.96172,21.17,6.57,17918,20433,13609,17637,17908,1.141
2020,Wilmot UHS,6545,959,Small,0.91212,NA,NA,NA,0.01356,0.94255,19.93,7.07,14704,20518,15258,20365,20675,0.99241
2020,Winneconne Community,6608,1761,Medium,0.95267,NA,NA,NA,0.0142,0.98835,20.38,6.97,7260,14314,10880,12434,12851,1.11384
2020,Winter,6615,245,Small,0.93507,NA,NA,NA,NA,0.92308,18.29,5.86,18066,23455,14750,16711,17719,1.32372
2020,Wisconsin Dells,6678,1728,Medium,0.93817,NA,NA,NA,0.04225,0.9021,18.05,6.5,11482,15558,12285,14242,14811,1.05044
2020,Wisconsin Rapids,6685,4985,Medium,0.95787,NA,NA,NA,0.02146,0.95431,19.27,6.39,5273,16148,12545,14633,15283,1.0566
2020,Wittenberg-Birnamwood,6692,1137,Medium,0.92641,NA,NA,NA,8.8e-4,0.95298,18.9,6.54,5131,14733,11185,12407,13517,1.08996
2020,Wonewoc-Union Center,6713,335,Small,0.96929,NA,NA,NA,0.02687,0.9537,17,6.1,8697,18139,13127,15098,15867,1.14319
2020,Woodruff J1,6720,530,Small,0.9251,NA,NA,NA,0.00566,NA,NA,NA,12304,16879,14150,15195,15762,1.07087
2020,Wrightstown Community,6734,1339,Medium,0.96451,NA,NA,NA,7.5e-4,0.97713,21.07,7.26,5477,13927,10554,12565,13272,1.04935
2020,Yorkville J2,6748,442,Small,0.9569,NA,NA,NA,NA,NA,NA,NA,13128,17656,12782,17793,18028,0.97937
2018,Abbotsford,0007,764,Small,0.96794,0.17188,0.51693,0.6888,0.04974,0.99517,17.48,6.27,3163,13625,10727,12824,13611,1.00103
2018,Adams-Friendship Area,0014,1494,Medium,0.92145,0.03294,0.81423,0.84717,0.0241,0.92197,18.08,5.77,7349,14449,11752,12984,13742,1.05145
2018,Albany,0063,339,Small,0.95081,0.06219,0.31592,0.37811,0.00295,0.93333,20.58,5.74,8019,15453,12519,13989,14382,1.07447
2018,Algoma,0070,706,Small,0.95308,0.08227,0.36596,0.44823,0.01416,0.92213,19.89,6.3,5170,13092,10346,11846,12727,1.02868
2018,Alma,0084,246,Small,0.95439,0.06073,0.30364,0.36437,NA,0.98649,18.61,6.44,11596,17205,13100,15178,15909,1.08146
2018,Alma Center,0091,607,Small,0.95439,0.13388,0.49917,0.63306,0.01977,0.91667,17.47,6.21,5126,15554,11753,14959,15663,0.99304
2018,Almond-Bancroft,0105,398,Small,0.94815,0.04233,0.46296,0.50529,0.0603,0.9569,18.97,6.72,4119,14237,12019,13165,13642,1.04362
2018,Altoona,0112,1599,Medium,0.95795,0.08492,0.32785,0.41277,0.01689,0.95355,19.24,5.17,4670,14014,11515,13369,13945,1.00495
2018,Amery,0119,1554,Medium,0.94349,0.13303,0.28535,0.41838,0.01673,0.97137,21.09,5.76,6409,14455,11225,13201,14301,1.01077
2018,Tomorrow River,0126,1195,Medium,0.95437,0.06292,0.21781,0.28074,NA,0.98466,19.45,6.13,5813,14538,10743,13408,14033,1.03599
2018,Antigo Unified,0140,2262,Medium,0.93386,0.09608,0.47951,0.57558,0.00265,0.91591,18.5,5.82,4020,12970,11134,12379,13057,0.99334
2018,Appleton Area,0147,16291,Large,0.95231,0.05874,0.38048,0.43922,0.01909,0.88574,19.63,6.44,4720,12832,11070,12156,12675,1.01239
2018,Arcadia,0154,1302,Medium,0.94852,0.1646,0.57143,0.73602,0.0023,0.93429,17.77,5.59,3742,14178,11471,13542,14177,1.00007
2018,Argyle,0161,292,Small,0.95711,0.07586,0.2931,0.36897,NA,0.9697,19.32,6.21,6345,15901,12482,15331,15859,1.00265
2018,Ashland,0170,2093,Medium,0.92824,0.1038,0.51466,0.61845,0.01194,0.93043,19.09,5.61,3435,14275,11642,13532,14020,1.01819
2018,Ashwaubenon,0182,3313,Medium,0.95224,0.08422,0.2785,0.36272,0.02324,0.96454,20.44,6.34,7761,12696,11501,13289,14313,0.88703
2018,Athens,0196,415,Small,0.96336,0.06205,0.32458,0.38663,NA,0.96809,19.15,5.59,5133,15213,13908,15020,15600,0.97519
2018,Auburndale,0203,818,Small,0.96689,0.07646,0.26214,0.33859,0.00122,0.98734,19.86,6.47,4278,14218,11967,13537,13991,1.01622
2018,Augusta,0217,624,Small,0.95076,0.1035,0.4172,0.5207,0.02724,0.88398,18.13,5.89,6671,16002,13645,15341,16381,0.97686
2018,Baldwin-Woodville Area,0231,1745,Medium,0.95884,0.04251,0.18289,0.22539,0.01605,0.95368,20.91,6.58,4663,13208,9965,12041,13021,1.01436
2018,Unity,0238,937,Small,0.93737,0.09426,0.51029,0.60455,0.0683,0.95076,17.97,6.16,10722,14896,11579,13783,14694,1.01375
2018,Bangor,0245,588,Small,0.96246,0.06993,0.26923,0.33916,0.0051,0.98266,17.24,5.76,5462,14700,11308,13911,14438,1.01815
2018,Baraboo,0280,2972,Medium,0.93481,0.0682,0.40142,0.46962,0.03129,0.91788,20.12,6.38,5946,13619,10953,12217,12890,1.05656
2018,Barneveld,0287,438,Small,0.96826,0.03425,0.09361,0.12785,0.00457,0.96552,20.45,6.7,7552,16031,12245,13490,13927,1.15107
2018,Barron Area,0308,1241,Medium,0.946,0.09249,0.483,0.57549,0.02256,0.91991,17.22,5.44,4320,15204,12690,13912,14609,1.04073
2018,Bayfield,0315,365,Small,0.91262,0,1,1,NA,0.93443,18.15,5.63,14846,25684,20248,24123,25083,1.02396
2018,Beaver Dam Unified,0336,3508,Medium,0.94313,0.09736,0.39763,0.495,0.02423,0.8615,19.32,6.41,4941,13689,11273,12801,13340,1.02616
2018,Belleville,0350,887,Small,0.95399,0.03981,0.16862,0.20843,0.00564,0.97407,21.18,6.55,6725,14040,11820,13334,13873,1.01204
2018,Belmont Community,0364,384,Small,0.94818,0.08247,0.23196,0.31443,0.0026,0.97938,19.88,6.12,5311,13969,11677,13030,13518,1.03336
2018,Beloit,0413,6474,Large,0.90208,0,1,1,0.08974,0.90905,15.95,5.67,2568,14820,12393,14291,15072,0.98328
2018,Beloit Turner,0422,1566,Medium,0.95094,0.07565,0.36618,0.44183,0.01596,0.97279,18.53,6.46,4727,13852,11491,13809,14294,0.96908
2018,Benton,0427,200,Small,0.95638,0.06468,0.25871,0.32338,0.03,0.95714,21.47,5.18,6152,16734,13742,15832,16582,1.00917
2018,Berlin Area,0434,1644,Medium,0.94617,0.08544,0.42201,0.50744,0.04805,0.91474,18.74,5.82,4117,13125,10944,12544,13052,1.00559
2018,Birchwood,0441,292,Small,0.9442,0.10877,0.43509,0.54386,0.05822,0.93103,18,5.43,19759,24929,15200,21195,22837,1.09161
2018,Wisconsin Heights,0469,776,Small,0.95355,0.0451,0.21005,0.25515,0.0232,0.97248,20.98,6.84,10873,15446,12603,14342,14763,1.04626
2018,Black River Falls,0476,1742,Medium,0.92234,0.09386,0.45608,0.54994,0.03674,0.90748,17.44,5.84,5073,14191,11152,13141,13783,1.0296
2018,Blair-Taylor,0485,614,Small,0.95438,0.06462,0.37157,0.43619,0.00163,0.97484,19.48,5.98,6799,14470,11445,14101,14668,0.9865
2018,Pecatonica Area,0490,400,Small,0.93702,0.08962,0.26651,0.35613,NA,0.96923,19.46,6.36,7258,17060,14841,15980,16873,1.01108
2018,Bloomer,0497,1279,Medium,0.95215,0.09268,0.30062,0.3933,0.01564,0.7526,18.87,5.94,4982,13727,10595,13000,13394,1.02486
2018,Bonduel,0602,737,Small,0.95263,0.08133,0.31333,0.39467,NA,0.94966,19.06,6.48,5776,13400,11431,13053,13511,0.99178
2018,Boscobel Area,0609,796,Small,0.95982,0.12341,0.48473,0.60814,0.03266,0.95,19.7,6.11,4072,14966,12682,13145,13670,1.09481
2018,North Lakeland,0616,152,Small,0.95175,0.12338,0.28571,0.40909,NA,NA,NA,NA,23982,29497,24001,27785,29876,0.98731
2018,Bowler,0623,331,Small,0.93331,0.07667,0.53667,0.61333,0.02719,0.8875,17.45,5.64,4772,17461,13955,15030,15608,1.11872
2018,Boyceville Community,0637,712,Small,0.95316,0.13092,0.34262,0.47354,0.0309,0.98174,19.67,6.46,4362,14723,12013,14072,14731,0.99946
2018,Brighton #1,0657,226,Small,0.96612,0.02655,0.14602,0.17257,NA,NA,NA,NA,9498,14252,10033,12526,13180,1.08134
2018,Brillion,0658,978,Small,0.96155,0.07351,0.21514,0.28865,0.00102,0.97764,20.46,6.47,4791,13540,9839,12173,12841,1.05444
2018,Bristol #1,0665,851,Small,0.9552,0.02358,0.1816,0.20519,0.01293,NA,NA,NA,6505,13030,10387,12739,13077,0.99641
2018,Brodhead,0700,1018,Medium,0.9634,0.04549,0.26831,0.3138,0.01866,0.96273,18.22,5.77,4047,12867,11506,12054,12631,1.01868
2018,Elmbrook,0714,7334,Large,0.95954,0.01276,0.07863,0.09138,5.5e-4,0.97703,23.83,7.25,12462,14618,11098,13834,14286,1.02324
2018,Brown Deer,0721,1521,Medium,0.92447,0.09375,0.42773,0.52148,0.00592,0.96442,16.84,5.8,8437,16717,13279,15159,15787,1.05891
2018,Bruce,0735,441,Small,0.94518,0.10714,0.48884,0.59598,NA,0.91429,18.43,5.97,6279,14408,12902,13657,14338,1.00488
2018,Burlington Area,0777,3145,Medium,0.93696,0.0555,0.31938,0.37488,0.02639,0.93623,19.73,6.64,6890,13858,11539,13134,13519,1.02508
2018,Butternut,0840,206,Small,0.94082,0.06863,0.36275,0.43137,NA,0.89706,18.91,7.36,9219,19498,17760,18712,19479,1.00098
2018,Cadott Community,0870,830,Small,0.94704,0.0803,0.44291,0.52321,0.00723,0.92366,17.81,5.57,5806,15468,12689,14588,15158,1.02045
2018,Cambria-Friesland,0882,371,Small,0.96053,0.09639,0.39036,0.48675,0.06469,0.95098,17.79,5.85,7741,16938,14142,16372,17559,0.96463
2018,Cambridge,0896,908,Small,0.95131,0.03445,0.169,0.20344,0.01432,0.97276,21.89,6.95,8482,14586,12581,14548,15478,0.94237
2018,Cameron,0903,1149,Medium,0.95796,0.11781,0.32877,0.44658,0.00348,0.87636,19.64,6.24,4740,14636,11197,13697,14258,1.02651
2018,Campbellsport,0910,1335,Medium,0.96052,0.05349,0.19019,0.24368,7.5e-4,0.94471,19.24,5.22,7644,14422,11007,13644,14022,1.02853
2018,Cashton,0980,610,Small,0.963,0.08347,0.31097,0.39444,0.0082,0.98601,18.82,6.24,4229,14709,11127,13701,14335,1.02609
2018,Cassville,0994,195,Small,0.94842,0.12621,0.43204,0.55825,0.01538,0.9726,18.35,5.63,9415,17820,15376,16310,16962,1.05058
2018,Cedarburg,1015,3122,Medium,0.95035,0.01181,0.07375,0.08557,NA,0.98319,23.93,7.07,8153,12621,10743,11995,12381,1.01938
2018,Cedar Grove-Belgium Area,1029,986,Small,0.96079,0.01923,0.14069,0.15992,0.00101,0.96716,20.68,6.65,6103,13389,10217,11869,12350,1.08413
2018,Chequamegon,1071,768,Small,0.95489,0.07918,0.52363,0.60281,NA,0.92017,19.32,6.39,8705,14369,12914,13735,14336,1.0023
2018,Chetek-Weyerhaeuser Area,1080,989,Small,0.94955,0.0639,0.40895,0.47284,0.03033,0.95203,20.17,6.51,11053,15738,12225,14343,15304,1.02836
2018,Chilton,1085,1114,Medium,0.96464,0.05121,0.32402,0.37523,0.01346,0.94517,20.2,6.48,6728,15340,10666,13337,14045,1.0922
2018,Chippewa Falls Area Unified,1092,5052,Medium,0.95254,0.0732,0.34203,0.41523,0.00812,0.88966,19.59,6.16,5614,13266,10950,12229,12828,1.03414
2018,Clayton,1120,344,Small,0.95312,0.10819,0.43275,0.54094,0.02035,0.95122,18.95,5.38,4661,16296,13999,15022,15781,1.03263
2018,Clear Lake,1127,597,Small,0.95705,0.11371,0.32107,0.43478,0.0067,0.93617,19.52,6.07,4060,14557,10847,13035,13832,1.05241
2018,Clinton Community,1134,1140,Medium,0.93969,0.06473,0.32927,0.394,0.01754,0.98118,18.04,6.08,5517,14839,11881,13041,13593,1.09166
2018,Clintonville,1141,1253,Medium,0.94623,0.11129,0.3752,0.48649,0.01516,0.85822,18.07,6.21,6150,15787,12667,14626,15580,1.01329
2018,Cochrane-Fountain City,1155,620,Small,0.96028,0.08521,0.26367,0.34887,NA,0.98174,19.8,6.42,6774,15172,11649,14457,15131,1.00271
2018,Colby,1162,912,Small,0.95775,0.12018,0.4763,0.59647,0.03509,0.94643,18.22,6.33,3541,12962,10931,12508,13128,0.98736
2018,Coleman,1169,729,Small,0.96158,0.10246,0.32377,0.42623,0.01509,0.98515,19.88,6.78,7184,14026,10085,12187,12622,1.11123
2018,Colfax,1176,800,Small,0.95373,0.05141,0.43696,0.48837,0.00625,0.95312,19.36,5.6,3841,12535,10492,11855,12297,1.01935
2018,Columbus,1183,1307,Medium,0.94368,0.03812,0.26308,0.3012,0.01301,0.92992,19.24,6.23,5694,13278,11036,12241,12828,1.03508
2018,Cornell,1204,406,Small,0.99377,0.18719,0.43596,0.62315,NA,0.9703,18,5.77,3289,13243,10920,11615,12497,1.05969
2018,Crandon,1218,857,Small,0.91788,0,0.60793,0.60793,0.00233,0.90045,17.38,5.19,8251,14848,13579,14803,15469,0.95986
2018,Crivitz,1232,791,Small,0.95801,0.07731,0.43346,0.51077,0.02655,0.90674,20,5.98,8960,12415,11088,12431,12902,0.96225
2018,Cuba City,1246,679,Small,0.95905,0.07456,0.23392,0.30848,0.00147,0.96016,20.93,5.91,6613,16276,13442,15165,15886,1.02455
2018,Cudahy,1253,2326,Medium,0.92239,0.0847,0.54058,0.62528,0.01892,0.92886,17.42,5.95,5310,15427,12975,14824,15576,0.99043
2018,Cumberland,1260,998,Small,0.95688,0.09396,0.39038,0.48434,NA,0.96259,17.6,5.61,8667,15460,11897,13090,13921,1.11055
2018,Darlington Community,1295,839,Small,0.96927,0.08538,0.33118,0.41656,0.00834,0.9375,20.66,6.81,5376,14264,10951,12593,13127,1.08662
2018,Deerfield Community,1309,757,Small,0.952,0.03426,0.21476,0.24901,0.01189,0.93939,22.2,6.77,7429,15241,11868,14174,14742,1.03385
2018,De Forest Area,1316,3828,Medium,0.95302,0.0449,0.15899,0.2039,0.01332,0.96058,20.66,6.17,7727,13997,10626,12229,12689,1.10308
2018,Kettle Moraine,1376,3868,Medium,0.95253,0.02845,0.10045,0.1289,0.00233,0.98282,21.75,7.12,10903,14141,10855,12747,13225,1.06926
2018,Delavan-Darien,1380,2020,Medium,0.93517,0.12263,0.59005,0.71267,0.03267,0.95325,17.12,5.54,6418,13275,11503,12575,13048,1.0174
2018,Denmark,1407,1560,Medium,0.96824,0.04584,0.16306,0.20891,0.01538,0.96129,19.16,6.58,5476,13161,11197,12510,13085,1.00581
2018,De Pere,1414,4518,Medium,0.95959,0.05479,0.16935,0.22415,0.01173,0.97181,21.87,7.23,5804,12978,10256,12302,12765,1.01669
2018,De Soto Area,1421,496,Small,0.96186,0.07879,0.37778,0.45657,0.07056,0.97546,20.17,6.07,7273,15021,12407,14321,14953,1.00455
2018,Dodgeville,1428,1227,Medium,0.95729,0.05882,0.33961,0.39843,0.01059,0.96806,21.12,5.95,7048,15056,12046,13993,14498,1.03849
2018,Dover #1,1449,92,Small,0.95755,NA,NA,NA,NA,NA,NA,NA,7892,15915,13824,21344,21655,0.73493
2018,Drummond Area,1491,353,Small,0.94006,0.10345,0.43501,0.53846,NA,0.925,17.81,5.57,11141,15761,12384,15462,16026,0.98346
